id,quesno,ques_counter,ans,,ansval,,conf,reac,reas,Cognitive_bias,Generation,Q1_time,Q2_time,Q3_time,Q4_time,factor1,factor2,hint,hint_time,hint_probability
663367aea9c507.24313502,29,31,phishing,50,0,Phishing,100,"Read the email and do nothing,","Based upon body of the email,,",Hyperbolic Discounting,Human,Thu May 02 2024 16:03:31 GMT+0530 (India Standard Time),Thu May 02 2024 16:03:33 GMT+0530 (India Standard Time),Thu May 02 2024 16:03:35 GMT+0530 (India Standard Time),Thu May 02 2024 16:03:36 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,21,32,genuine,-21,71,Phishing,74,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Recency Effect,Human,Thu May 02 2024 16:03:58 GMT+0530 (India Standard Time),Thu May 02 2024 16:04:07 GMT+0530 (India Standard Time),Thu May 02 2024 16:04:12 GMT+0530 (India Standard Time),Thu May 02 2024 16:04:16 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,12,33,phishing,-50,0,Genuine,82,"Read the email and do nothing,","Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 16:04:35 GMT+0530 (India Standard Time),Thu May 02 2024 16:04:38 GMT+0530 (India Standard Time),Thu May 02 2024 16:04:43 GMT+0530 (India Standard Time),Thu May 02 2024 16:04:45 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,35,34,phishing,26,24,Phishing,84,"Read the email and do nothing,","Based upon the subject line in the email,,",Authority Bias,Human,Thu May 02 2024 16:05:04 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:05 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:07 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:08 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,37,35,phishing,50,0,Phishing,98,"Read the email and do nothing,","Based upon the subject line in the email,,",Hyperbolic Discounting,Human,Thu May 02 2024 16:05:16 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:18 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:19 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:22 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,43,36,genuine,-49,99,Phishing,97,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",Halo Effect,Human,Thu May 02 2024 16:05:34 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:35 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:38 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:42 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,36,37,genuine,49,99,Genuine,97,"Respond to this email,Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 16:05:57 GMT+0530 (India Standard Time),Thu May 02 2024 16:05:58 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:01 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:05 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,38,38,genuine,45,95,Genuine,94,"Click link/ Open attachment,","Based upon senders email address,Based upon the subject line in the email,Based upon body of the email,,",NA,NA,Thu May 02 2024 16:06:13 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:15 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:19 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:23 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,34,39,phishing,-48,2,Genuine,79,"Click link/ Open attachment,","Based upon body of the email,,",NA,NA,Thu May 02 2024 16:06:31 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:32 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:35 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:36 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,40,40,genuine,46,96,Genuine,86,"Read the email and do nothing,Click link/ Open attachment,","Based upon senders email address,Based upon body of the email,,",NA,NA,Thu May 02 2024 16:06:45 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:46 GMT+0530 (India Standard Time),Thu May 02 2024 16:06:57 GMT+0530 (India Standard Time),Thu May 02 2024 16:07:07 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,41,41,phishing,47,3,Phishing,88,"Read the email and do nothing,","Based upon the subject line in the email,,",Curiosity Effect,Human,Thu May 02 2024 16:07:15 GMT+0530 (India Standard Time),Thu May 02 2024 16:07:16 GMT+0530 (India Standard Time),Thu May 02 2024 16:07:20 GMT+0530 (India Standard Time),Thu May 02 2024 16:07:23 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,39,42,phishing,44,6,Phishing,97,"Read the email and do nothing,","Based upon body of the email,,",Recency Effect,Human,Thu May 02 2024 16:07:33 GMT+0530 (India Standard Time),Thu May 02 2024 16:07:35 GMT+0530 (India Standard Time),Thu May 02 2024 16:07:40 GMT+0530 (India Standard Time),Thu May 02 2024 16:07:44 GMT+0530 (India Standard Time),0,0,Not used,,
663367aea9c507.24313502,42,43,genuine,50,100,Genuine,100,"Respond to this email,Click link/ Open attachment,","Based upon the subject line in the email,Based upon body of the email,Based upon the link/attachment in the email,,",NA,NA,Thu May 02 2024 16:07:51 GMT+0530 (India Standard Time),Thu May 02 2024 16:07:52 GMT+0530 (India Standard Time),Thu May 02 2024 16:08:01 GMT+0530 (India Standard Time),Thu May 02 2024 16:08:05 GMT+0530 (India Standard Time),0,0,Not used,,
